GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
1155,2015-04-07,LAC,LAL,105,100,30,27,Tony Brothers,Nick Buchert,Derek Richardson
1156,2015-04-07,MIA,CHO,105,100,28,21,Pat Fraher,Ed Malloy,Eli Roe
1157,2015-04-07,NOP,GSW,103,100,30,10,Karl Lane,Derrick Stafford,Josh Tiven
1158,2015-04-07,OKC,SAS,88,113,28,13,Brent Barnaky,John Goble,Jason Phillips
1159,2015-04-07,SAC,MIN,116,111,34,21,Mark Ayotte,David Jones,Scott Twardoski
1160,2015-04-08,BRK,ATL,111,114,25,25,Steve Anderson,James Capers,Derrick Collins
1161,2015-04-08,CHO,TOR,74,92,11,19,Mike Callahan,Eric Lewis,Tre Maddox
1162,2015-04-08,DAL,PHO,107,104,16,19,Scott Foster,Karl Lane,Sean Wright
1163,2015-04-08,DEN,LAL,119,101,24,35,Mark Ayotte,Violet Palmer,Leroy Richardson
1164,2015-04-08,DET,BOS,103,113,10,34,Dan Crawford,Eric Dalen,Courtney Kirkland
1165,2015-04-08,MEM,NOP,110,74,14,18,Bennie Adams,Matt Boland,Ron Garretson
1166,2015-04-08,MIL,CLE,99,104,13,26,Curtis Blair,Sean Corbin,Zach Zarba
1167,2015-04-08,NYK,IND,86,102,26,27,J.T. Orr,Michael Smith,Leon Wood
1168,2015-04-08,ORL,CHI,105,103,24,31,Marat Kogut,Ed Malloy,Scott Wall
1169,2015-04-08,PHI,WAS,90,119,27,23,Ken Mauer,Justin Van Duyne,Gary Zielinski
1170,2015-04-08,POR,MIN,116,91,23,29,Nick Buchert,Bennett Salvatore,Kevin Scott
1171,2015-04-08,SAS,HOU,110,98,9,16,Joe Crawford,Brian Forte,David Guthrie
1172,2015-04-08,UTA,SAC,103,91,25,28,Kevin Cutler,Mark Lindsay,Tom Washington
1173,2015-04-09,GSW,POR,116,105,9,8,Tony Brown,David Jones,Jason Phillips
1174,2015-04-09,MIA,CHI,78,89,7,17,Marc Davis,Kane Fitzgerald,James Williams
1175,2015-04-10,ATL,CHO,104,80,16,18,Bennie Adams,Eric Dalen,Zach Zarba
1176,2015-04-10,BRK,WAS,117,80,23,17,Bill Kennedy,J.T. Orr,Michael Smith
1177,2015-04-10,CLE,BOS,90,99,25,21,Bill Spooner,Justin Van Duyne,Gary Zielinski
1178,2015-04-10,DEN,DAL,143,144,25,24,Brian Forte,Dedric Taylor,Tom Washington
1179,2015-04-10,DET,IND,103,107,23,22,Brent Barnaky,Monty McCutchen,Eli Roe
1180,2015-04-10,HOU,SAS,103,104,53,24,Scott Foster,Karl Lane,Leroy Richardson
1181,2015-04-10,LAL,MIN,106,98,24,34,John Goble,Lauren Holtkamp,Mark Lindsay
1182,2015-04-10,NOP,PHO,90,75,19,10,Joe Crawford,Pat Fraher,Tre Maddox
1183,2015-04-10,NYK,MIL,91,99,24,29,Mike Callahan,Kevin Cutler,Courtney Kirkland
